2046,753000421,LADY SAINT-MICHEL,Lady Saint-Michel,75105,75005,123,NULL,NULL,NULL,BOULEVARD,NULL,SAINT-MICHEL,12,123,Sport en salle (autre),N,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,10,NULL,11,NULL,NULL,NULL,750001537,750000005,0,O,O,O,NULL,NULL,NULL,BDPPC,2016-06-08T14:31:16.000Z
2047,923003559,TERRAIN PONT DE GENNEVILLIERS,Terrain Pont de Gennevilliers,92024,92110,113,NULL,NULL,NULL,RUE,NULL,GENERAL ROGUET,12,122,"Stade, Parc de sports, Plaine de jeux",NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,920000146,NULL,920004517,O,O,O,NULL,NULL,NULL,BDPPC,2016-06-08T14:27:14.000Z
2048,752003324,PISCINE EDOUARD PAILLERON,Piscine Edouard Pailleron,75119,75019,30,NULL,NULL,NULL,RUE,NULL,EDOUARD PAILLERON,12,123,Piscine (regroupement à voir avec Bassin-école),O,M,2006,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,10,33,11,15,NULL,NULL,750001537,750000019,750003050,O,O,O,NULL,NULL,NULL,BDPPC,2016-06-08T14:32:28.000Z
2049,753003500,GYMNASE COURCELLES,Gymnase Courcelles,75117,75017,229,NULL,NULL,NULL,RUE,NULL,COURCELLES,12,123,Gymnase,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,10,NULL,11,NULL,NULL,NULL,750001537,750000017,0,O,O,N,NULL,NULL,NULL,BDPPC,2016-06-08T15:04:35.000Z
2050,933004916,TERRAIN DE PROXIMITÉ,Terrain de Proximité,93050,93330,0,NULL,NULL,NULL,RUE,NULL,JEAN STEPHAN,12,122,"Aire de jeux à caractère sportif, Terrain de proximité",NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,930000096,NULL,930012931,O,N,N,NULL,NULL,NULL,BDPPC,2016-06-08T14:27:14.000Z
2051,943004009,DOJO,Dojo,94001,94480,18,NULL,NULL,NULL,AVENUE,DU,MARECHAL FOCH,12,123,Salle de sports,O,M,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,10,NULL,11,NULL,NULL,NULL,940000138,NULL,940003833,O,O,O,NULL,NULL,NULL,BDPPC,2016-06-08T14:33:42.000Z
2052,933004708,GYMNASE DANTON,Gymnase Danton,93046,93190,12,NULL,NULL,NULL,ALLEE,NULL,DANTON,12,123,Gymnase,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,10,NULL,11,NULL,NULL,NULL,930000072,NULL,930002105,O,N,N,NULL,NULL,NULL,BDPPC,2016-06-08T14:23:28.000Z
2053,943004910,TERRAIN DE LA MARNIERE,Terrain de la Marniere,94048,94440,0,NULL,NULL,NULL,ROUTE,DE,BRIE,12,122,"Aire de jeux à caractère sportif, Terrain de proximité",O,M,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,940000134,NULL,0,O,N,N,NULL,NULL,NULL,BDPPC,2016-06-08T14:33:42.000Z
2054,752010743,SALLE DE SPORT DES AMIRAUX BOXE,Salle de Sport des Amiraux Boxe,75118,75018,12,NULL,NULL,NULL,RUE,NULL,AMIRAUX,12,123,Salle de sports,O,M,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,10,NULL,11,NULL,NULL,NULL,750001537,750000018,750002700,O,O,O,NULL,NULL,NULL,BDPPC,2016-06-08T14:30:39.000Z
2055,752002917,STADE DU PARC DES PRINCES,Stade du Parc des Princes,75116,75016,24,NULL,NULL,NULL,RUE,NULL,COMMANDANT GUILBAUD,12,122,"Stade, Parc de sports, Plaine de jeux",O,M,NULL,NULL,NULL,NULL,NULL,8,O,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,750001537,750000016,750002401,O,O,O,NULL,NULL,NULL,BDPPC,2016-06-08T14:36:08.000Z
