OBJECTID,N_SQ_EP,L_EP_MAJ,L_EP_MIN,C_CAINSEE,C_POSTAL,N_VOIE,C_SUF1,C_SUF2,C_SUF3,C_DESI,C_LIAISON,L_VOIE,C_NIV1,C_NIV2,C_NIV3,B_PUBLIC,C_GESTION,D_ANNEE_CR,B_SITE,B_MONUMENT,B_LOGISTIQ,L_INF_COMP,LIB_QL1,VAL_QL1,LIB_QL2,VAL_QL2,LIB_QL3,VAL_QL3,LIB_QN1,VAL_QN1,LIB_QN2,VAL_QN2,LIB_QN3,VAL_QN3,N_SQ_CO,N_SQ_AR,N_SQ_EE,B_LOCAL,B_TERRITOR,B_METROPOL,C_MET,CREATED_US,CREATED_DA,LAST_EDITE,LAST_EDI_1,N_SQ_IR
34,933006338,"PARC LA SAPINIÈRE","Parc La Sapinière",93063,93230,0,"NULL","NULL","NULL","AVENUE","DU","COLONEL FABIEN",15,151,15112,"O","D",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000085,0,930012911,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:33.000Z",930002376
35,753001533,"LES JARDINS MALINS - SQUARE BOUTROUX","Les Jardins Malins - Square Boutroux",75113,75013,0,"NULL","NULL","NULL","RUE","NULL","FRANC-NOHAIN",15,151,15113,"N","A",2010,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000013,750001432,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:33.000Z",750004894
36,933006407,"PARC VAILLANT","Parc Vaillant",93070,93400,0,"NULL","NULL","NULL","RUE","NULL","EDOUARD VAILLANT",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000075,0,930013313,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:29.000Z",930001131
37,923005263,"PARC DE L'HÔTEL DE VILLE","Parc de l'Hôtel de Ville",92022,92370,1456,"NULL","NULL","NULL","AVENUE","NULL","ROGER SALENGRO",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000047,0,920003355,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:29.000Z",920002829
38,933006377,"PARC DIDEROT","Parc Diderot",93055,93500,0,"NULL","NULL","NULL","RUE","NULL","GABRIELLLE JOSSERAND",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000080,0,930013292,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:29.000Z",930002164
39,933006422,"PLAINE DES CÈDRES","Plaine des Cèdres",93071,93270,0,"NULL","NULL","NULL","RUE","NULL","KILIAN",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000068,0,930003377,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:34.000Z",930001143
40,753001588,"SQUARE ALEXANDRE LUQUET","Square Alexandre Luquet",75120,75020,4,"NULL","NULL","NULL","RUE","DU","TRANSVAAL",15,151,15113,"N","A",1967,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000020,750003123,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:32.000Z",750004285
41,933006283,"PARC DE LA CHEVRETTE","Parc de la Chevrette",93031,93800,0,"NULL","NULL","NULL","RUE","DE LA","CHEVRETTE",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000063,0,930000384,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:31.000Z",930000837
42,933006179,"PARC ROBERT BALLANGER","Parc Robert Ballanger",93005,93600,0,"NULL","NULL","NULL","RUE","NULL","MICHEL ANGE",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000059,0,930003289,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:33.000Z",930000642
43,753001585,"REGARD DE LA ROQUETTE","Regard de la Roquette",75120,75020,39,"NULL","NULL","NULL","RUE","DES","CASCADES",15,151,15113,"O","M",2004,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000020,750005097,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:33.000Z",750004296
44,923005302,"PARC DES PLEIADES","Parc des Pleiades",92026,92400,0,"NULL","NULL","NULL","RUE","DE L'","HOTEL DE VILLE",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000029,0,920004086,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:30.000Z",920002633
45,753003414,"LES HAIES PARTAGÉES - JARDIN CASQUE D'OR","Les Haies Partagées - Jardin Casque d'Or",75120,75020,39,"b","NULL","NULL","RUE","DES","HAIES",15,151,15113,"N","A",1997,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000020,750005360,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:33.000Z",750004581
46,933006449,"PARC DE LA LEGION D'HONNEUR","Parc de la Legion d'Honneur",93066,93200,0,"NULL","NULL","NULL","RUE","NULL","PINEL",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000066,0,930003353,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:30.000Z",930002259
47,923005403,"PARC INTERDEPARTEMENTAL DE L' ILE DE PUTEAUX","Parc Interdepartemental de l' ile de Puteaux",92062,92800,0,"NULL","NULL","NULL","ALLEE","NULL","GEORGES HASSOUX",15,151,15112,"O","D",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000033,0,920003254,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:29.000Z",920002579
48,933006183,"PARC GAINVILLE","Parc Gainville",93005,93600,0,"NULL","NULL","NULL","RUE","DE","SEVRAN",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000059,0,930003222,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:32.000Z",930001884
49,753001552,"LE TRÈFLE D'EOLE - JARDINS D'EOLE","Le Trèfle d'Eole - Jardins d'Eole",75118,75018,59,"NULL","NULL","NULL","RUE","D'","AUBERVILLIERS",15,151,15113,"N","A",2007,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000018,750004885,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:47.000Z",750004104
50,933006352,"PARC GEORGES CLEMENCEAU","Parc Georges Clemenceau",93046,93190,0,"NULL","NULL","NULL","RUE","DE","VAUJOURS",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000072,0,0,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:34.000Z",930000882
51,923005343,"JARDIN DE L'HÔTEL DE VILLE","Jardin de l'Hôtel de Ville",92060,92350,0,"NULL","NULL","NULL","AVENUE","NULL","CHARLES DE GAULLE",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000052,0,0,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:30.000Z",920002971
52,943006017,"LES VERGERS DE L'ILOT","Les Vergers de l'Ilot",94033,94120,0,"NULL","NULL","NULL","PASSAGE","NULL","GUERIN LEROUX",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",940000177,0,0,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:31.000Z",940001399
53,923005266,"PARC FRANÇOIS MITERRAND","Parc François Miterrand",92022,92370,0,"NULL","NULL","NULL","RUE","DU","COLONEL MARCHAND",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000047,0,920003215,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:29.000Z",920000169
54,943005988,"PARC DÉPARTEMENTAL DU PLATEAU","Parc Départemental du Plateau",94017,94500,0,"NULL","NULL","NULL","RUE","DE","BERNAU",15,151,15112,"O","D",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",940000104,0,940003199,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:34.000Z",940003569
55,923005420,"PARC DU CHÂTEAU","Parc du Château",92073,92150,0,"NULL","NULL","NULL","PLACE","NULL","EUGENE SUE",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000034,0,920003416,"O","O","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:31.000Z",920002657
56,943006243,"PARC DES BLONDEAUX 1","Parc des Blondeaux 1",94081,94400,0,"NULL","NULL","NULL","CHEMIN","NULL","SAINT MARTIN",15,151,15112,"O","D",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",940000115,0,940013111,"O","O","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:29.000Z",940001730
57,943006036,"PARC DES PRÉS","Parc des Prés",94034,94260,0,"NULL","NULL","NULL","AVENUE","DES","PRES",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",940000219,0,940003393,"O","O","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:34.000Z",940003178
58,753003428,"LEROY SÈME","Leroy Sème",75120,75020,2,"b","NULL","NULL","CITE","NULL","LEROY",15,151,15113,"N","A",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000020,750003174,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:30.000Z",750004278
59,923005344,"PARC HENRI SELLIER","Parc Henri Sellier",92060,92350,0,"NULL","NULL","NULL","RUE","DE","MALABRY",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000052,0,920003160,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:33.000Z",920003011
60,923005274,"PARC FORESTIER","Parc Forestier",92023,92140,0,"NULL","NULL","NULL","ROUTE","DU","POURTOUR",15,151,15111,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000048,0,920003210,"N","N","O","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:33.000Z",920002862
61,933006327,"DOMAINE DE MONTREAU","Domaine de Montreau",93048,93100,31,"NULL","NULL","NULL","BOULEVARD","NULL","THEOPHILE SUEUR",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000169,0,930003323,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:34.000Z",930000939
62,943006319,"ROSERAIE","Roseraie",94038,94240,1,"NULL","NULL","NULL","RUE","NULL","ALBERT WATEL",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",940000142,0,940003183,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:34.000Z",940001427
63,753001551,"LE BOIS DORMOY","Le Bois Dormoy",75118,75018,2,"b","NULL","NULL","CITE","DE LA","CHAPELLE",15,151,15113,"N","A",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000018,750005177,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:32.000Z",750004114
64,753001542,"JARDIN JEAN GENET","Jardin Jean Genet",75114,75014,156,"NULL","NULL","NULL","RUE","NULL","RAYMOND LOSSERAND",15,151,15113,"N","A",2009,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000014,750005093,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:30.000Z",750003942
65,923005199,"PARC HENRI MATISSE","Parc Henri Matisse",92020,92320,13,"NULL","NULL","NULL","RUE","DE","BAGNEUX",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000049,0,920003234,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:33.000Z",920000161
66,923005382,"DOMAINE DÉPARTEMENTAL DE SCEAUX","Domaine Départemental de Sceaux",92071,92330,0,"NULL","NULL","NULL","AVENUE","NULL","CLAUDE PERRAULT",15,151,15112,"O","D",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","33524","NULL","NULL","NULL","NULL",920000054,0,920003172,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:32.000Z",920000549
67,923005294,"PARC CAILLEBOTTE","Parc Caillebotte",92025,92700,0,"NULL","NULL","NULL","RUE","NULL","JULES MICHELET",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000023,0,920003220,"O","O","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:30.000Z",920002478
68,923005262,"PARC DAVAIRE","Parc Davaire",92033,92380,0,"NULL","NULL","NULL","AVENUE","DE","BRETIGNY",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000036,0,920005798,"O","O","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:29.000Z",920002792
69,943006167,"PARC DU VERT DE MAISONS","Parc du Vert de Maisons",94046,94700,0,"NULL","NULL","NULL","AVENUE","DE LA","LIBERTE",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",940000111,0,940006553,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:33.000Z",940003364
70,943006013,"PARC LES ORCHIDEES VACHEROT-LECOUFLE","Parc Les Orchidees Vacherot-Lecoufle",94004,94470,29,"NULL","NULL","NULL","RUE","DE","VALENTON",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",940000131,0,940010160,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:32.000Z",940003511
71,943006074,"PARC DE BURLADINGEN","Parc de Burladingen",94059,94420,86,"NULL","NULL","NULL","AVENUE","NULL","ARDOUIN",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",940000213,0,940003315,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:30.000Z",940001551
72,933006290,"PARC PIERRE LIHOU","Parc Pierre Lihou",93031,93800,0,"NULL","NULL","NULL","RUE","NULL","CHAPTAL PROLONGEE",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000063,0,930003256,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:32.000Z",930002330
73,923005293,"PARC DÉPARTEMENTAL DE L'ILE MARANTE","Parc Départemental de l'Ile Marante",92025,92700,0,"NULL","NULL","NULL","ILE","NULL","MARANTE",15,151,15112,"O","D",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000023,0,920003162,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:29.000Z",920000234
74,933006376,"PARC DES COURTILLIERES","Parc des Courtillieres",93055,93500,0,"NULL","NULL","NULL","AVENUE","DES","COURTILLIERES",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000080,0,930003144,"O","O","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:29.000Z",930002167
75,943006205,"PARC DE LA GARENNIÈRE","Parc de la Garennière",94071,94370,0,"NULL","NULL","NULL","AVENUE","NULL","CHARLES DE GAULLE",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",940000123,0,940003352,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:33.000Z",940001615
76,933006142,"PARC DÉPARTEMENTAL JEAN MOULIN","Parc Départemental Jean Moulin",93006,93170,0,"NULL","NULL","NULL","RUE","NULL","CHARLES DELESCLUZE",15,151,15112,"O","D",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000094,0,930012873,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:29.000Z",930003864
77,933006289,"PARC DES PRESLES","Parc des Presles",93031,93800,0,"NULL","NULL","NULL","RUE","NULL","COMMANDANT BOUCHET",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000063,0,930003392,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:30.000Z",930002313
78,923005304,"PARC DU VIEUX CIMETIÈRE","Parc du Vieux Cimetière",92026,92400,0,"NULL","NULL","NULL","PLACE","DES","TROIS FRERES ROCQUIGNY",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000029,0,920008955,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:34.000Z",920000271
79,933006423,"LA ROSERAIE","La Roseraie",93071,93270,0,"NULL","NULL","NULL","AVENUE","NULL","ANDRE TOUTAIN",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000068,0,930007886,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:29.000Z",930001807
80,753001550,"JARDIN DES DEUX NÈTHES","Jardin des Deux Nèthes",75118,75018,24,"NULL","NULL","NULL","AVENUE","DE","CLICHY",15,151,15113,"N","A",2003,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000018,750004884,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:34.000Z",750004102
81,933006432,"PARC DE L'ABREUVOIR","Parc de l'Abreuvoir",93078,93420,0,"NULL","NULL","NULL","RUE","NULL","HENRI BARBUSSE",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000058,0,930005315,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:31.000Z",930001788
82,923005232,"ESPACE FRANÇOISE DOLTO","Espace Françoise Dolto",92014,92340,116,"NULL","NULL","NULL","AVENUE","DU","GENERAL LECLERC",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000053,0,0,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:30.000Z",920003001
83,753001568,"LE JARDIN SUR LE TOIT","Le Jardin sur le Toit",75120,75020,89,"NULL","NULL","NULL","RUE","DES","HAIES",15,151,15113,"N","A",2009,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000020,750003770,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:32.000Z",750004551
84,933006309,"PARC DE L'HÔTEL DE VILLE","Parc de l'Hôtel de Ville",93032,93220,0,"NULL","NULL","NULL","RUE","DE LA","CROIX SAINT SIMEON",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000092,0,930006048,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:32.000Z",930003804
85,923005349,"JARDIN DE LA COUR D'HONNEUR","Jardin de la Cour d'honneur",92040,92130,0,"NULL","NULL","NULL","RUE","NULL","GUYNEMER",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000041,0,0,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:29.000Z",920002887
86,753001534,"JARDIN PARTAGÉ DES LOTS ET MERVEILLES - JARDIN PAUL NIZAN","Jardin Partagé des Lots et Merveilles - Jardin Paul Nizan",75113,75013,9,"NULL","NULL","NULL","RUE","DE L'","INDUSTRIE",15,151,15113,"N","A",2007,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000013,750001458,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:34.000Z",750004844
87,753001562,"JARDIN FESSART","Jardin Fessart",75119,75019,45,"NULL","NULL","NULL","RUE","NULL","FESSART",15,151,15113,"N","A",2007,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000019,750002891,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:30.000Z",750004240
88,923005307,"CIMETIÈRE COMMUNAL","Cimetière Communal",92026,92400,0,"NULL","NULL","NULL","AVENUE","DU","NOUVEAU CIMETIERE",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000029,0,920000547,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:33.000Z",920005003
89,753003329,"JARDIN DE LA PLACE RENEE VIVIEN","Jardin de la Place Renée Vivien",75103,75003,80,"NULL","NULL","NULL","RUE","DU","TEMPLE",15,151,15112,"O","M",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000003,750005342,"NULL","NULL","NULL","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:32.000Z",750004475
90,933006303,"PARC DÉPARTEMENTAL DE LOISIRS","Parc Départemental de Loisirs",93039,93450,0,"NULL","NULL","NULL","QUAI","DE LA","MARINE",15,151,15112,"O","D",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",930000067,0,930003340,"O","O","O","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:32.000Z",930002269
91,943006231,"BOIS DES GLANDS","Bois des Glands",94075,94440,0,"NULL","NULL","NULL","ROUTE","DE LA","GRANGE",15,151,15111,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",940000137,0,0,"N","N","O","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:32.000Z",940003526
92,753001538,"JARDIN PARTAGÉ DU SQUARE DU CHANOINE VIOLLET","Jardin Partagé du Square du Chanoine Viollet",75114,75014,40,"NULL","NULL","NULL","RUE","NULL","HIPPOLYTE MAINDRON",15,151,15113,"N","A",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000014,750005371,"N","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:33.000Z",750003944
93,943006039,"PARC ANDRÉ VILLETTE","Parc André Villette",94034,94260,0,"NULL","NULL","NULL","RUE","NULL","JULIEN CHAILIOUX",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",940000219,0,940003146,"O","O","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:32.000Z",940003166
94,752000362,"JARDIN CROIX NIVERT - CONVENTION","Jardin Croix Nivert - Convention",75115,75015,0,"NULL","NULL","NULL","RUE","NULL","CROIX NIVERT",15,151,15112,"N","NULL",2013,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",750001537,750000015,750005416,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:32.000Z",750003908
95,923005350,"PARC DE L'ABBÉ DERRY","Parc de l'Abbé Derry",92040,92130,0,"NULL","NULL","NULL","RUE","DE L'","ABBE DERRY",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000041,0,920003334,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:30.000Z",920000329
96,923005411,"JARDIN DES GATINES","Jardin des Gatines",92064,92210,0,"NULL","NULL","NULL","AVENUE","NULL","CHEVRILLON",15,151,15112,"NULL","NULL",0,"NULL","NULL","NULL","NULL","37","NULL","38","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",920000035,0,920003307,"O","N","N","NULL","NULL","NULL","BEAUREGA","2017-05-03T15:35:30.000Z",920002664
