386,933008907,ATELIERS POULBOT,Ateliers Poulbot,93071,93270,18,bis,NULL,NULL,Avenue,NULL,DUMONT D'URVILLE,Culture et Loisirs,"Information, Pratique et animation culturelle","Atelier Beaux-arts, Ecole de dessin",NULL,NULL,NULL,NULL,NULL,Taille/Envergure,NULL,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,930000068,0,0
387,752003825,THÉÂTRE LE MERY,Théâtre Le Mery,75117,75017,7,NULL,NULL,NULL,Place,NULL,CLICHY,Culture et Loisirs,"Exposition, spectacles culturels",Théâtre,Non,NULL,NULL,NULL,NULL,Taille/Envergure,2,NULL,NULL,NULL,NULL,Capacité d'acceuil,250,NULL,NULL,NULL,NULL,750001537,750000017,0
388,752003745,OPÉRA NATIONAL DE PARIS PALAIS GARNIER,Opéra National de Paris Palais Garnier,75109,75009,10,NULL,NULL,NULL,Place,NULL,OPERA,Culture et Loisirs,"Exposition, spectacles culturels",Opéra,Oui,Etat,NULL,Oui,Oui,Taille/Envergure,1,NULL,NULL,NULL,NULL,Capacité d'acceuil,1971,NULL,NULL,NULL,NULL,750001537,750000009,750000916
389,752002276,CENTRE MATERNEL,Centre Maternel,75103,75003,25,NULL,NULL,NULL,Rue,NULL,CHAPON,Culture et Loisirs,"Apprentissage, Pratique amateur",Ecole centre de loisirs,Oui,Municipalité/Commune,NULL,NULL,NULL,Catégorie centre de loisirs,1,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,750001537,750000003,750000167
390,753000094,BIBLIOTHÈQUE DU FILM DE LA CINÉMATHÈQUE FRANÇAISE,Bibliothèque du Film de la Cinémathèque Française,75112,75012,51,NULL,NULL,NULL,Rue,de,BERCY,Culture et Loisirs,Art cinématographique,"Cinémathèque, Photothèque, Filmothèque, Salle de projection",Non,NULL,NULL,NULL,NULL,Exploitant,11,Art et Essai (O/N),N,NULL,NULL,Nombre de salles,NULL,Capacité d'acceuil,NULL,NULL,NULL,750001537,750000012,750003560
391,910000013,MUSEE MUNICIPAL JOSEPHE JACQUIOT,Musée municipal Josèphe Jcquiot,91421,91230,64,NULL,NULL,NULL,Avenue,de la,REPUBLIQUE,Culture et Loisirs,"Exposition, spectacles culturels",Musée,NULL,NULL,NULL,NULL,NULL,Taille/Envergure,NULL,NULL,NULL,NULL,NULL,Capacité d'acceuil,NULL,NULL,NULL,NULL,NULL,910001130,0,0
392,943006784,MAISON D'ART BERNARD ANTHONIOZ,Maison d'art Bernard Anthonioz,94052,94130,16,NULL,NULL,NULL,Rue,NULL,CHARLES VII,Culture et Loisirs,"Information, Pratique et animation culturelle","Centre culturel, Maison de la Culture, Centre socio-culturel",NULL,NULL,NULL,NULL,NULL,Taille/Envergure,NULL,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,940000102,0,0
393,753001015,OFFICE NATIONAL DU TOURISME TUNISIEN,Office National du Tourisme Tunisien,75102,75002,32,NULL,NULL,NULL,Avenue,de l',OPERA,Culture et Loisirs,"Information, Pratique et animation culturelle",Office du tourisme,Non,NULL,NULL,NULL,NULL,Taille/Envergure,NULL,NULL,NULL,NULL,NULL,Catégorie de stationnement,NULL,NULL,NULL,NULL,NULL,750001537,750000002,0
394,752004328,PARIS-ATELIERS: SITE LE PETIT PALAIS,Paris-Ateliers: site Le Petit Palais,75108,75008,2,NULL,NULL,NULL,Avenue,NULL,WINSTON CHURCHILL,Culture et Loisirs,"Information, Pratique et animation culturelle",Atelier pour le développement de l'animation culturelle,Oui,Municipalité/Commune,NULL,NULL,NULL,Taille/Envergure,NULL,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,750001537,750000008,750000779
395,752004014,CAFÉ MUSIQUE AU COIN DE MALTE,Café Musique au Coin de Malte,75111,75011,21,NULL,NULL,NULL,Rue,NULL,OBERKAMPF,Culture et Loisirs,"Exposition, spectacles culturels",Salle de concert/spectacle,Non,NULL,NULL,NULL,NULL,Taille/Envergure,3,NULL,NULL,NULL,NULL,Capacité d'acceuil,NULL,NULL,NULL,NULL,NULL,750001537,750000011,0
396,910000001,CONSERVATOIRE ART DRAMATIQUE,Conservatoir Art Dramatique,91027,91200,3,NULL,NULL,NULL,Rue,NULL,LEFEVRE UTILE,Culture et Loisirs,"Apprentissage, Pratique amateur",Conservatoire,NULL,NULL,NULL,NULL,NULL,Catégorie centre de loisirs,NULL,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,910001496,0,0
397,923006025,LA GENERALE EN MANUFACTURE,La Générale en Manufacture,92072,92310,6,NULL,NULL,NULL,Grande Rue,NULL,NULL,Culture et Loisirs,"Exposition, spectacles culturels","Salle d'exposition, Galerie d'art",NULL,NULL,NULL,NULL,NULL,Taille/Envergure,NULL,NULL,NULL,NULL,NULL,Capacité d'acceuil,NULL,NULL,NULL,NULL,NULL,920000040,0,920013800
398,753000401,SERVICE DES ARCHIVES DE L'APHP,Service des Archives de l'APHP,75103,75003,7,NULL,NULL,NULL,Rue,des,MINIMES,Culture et Loisirs,Mémoire et documentation,Archives,Oui,Assistance Publique,NULL,NULL,NULL,Catégorie bibliothèque,NULL,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,750001537,750000003,750004763
399,780000078,LE CHAPITEAU MELI-MELO,Le Châpiteau Méli-Mélo,78646,78000,51,NULL,NULL,NULL,Rue,NULL,REMONT,Culture et Loisirs,"Exposition, spectacles culturels",Cirque,NULL,NULL,NULL,NULL,NULL,Taille/Envergure,NULL,NULL,NULL,NULL,NULL,Capacité d'acceuil,NULL,NULL,NULL,NULL,NULL,780001516,0,0
400,923004856,STUDIO DE DANSE,Studio de Danse,92019,92290,80,NULL,NULL,NULL,Avenue,de la,DIVISION LECLERC,Culture et Loisirs,"Apprentissage, Pratique amateur","Ecoles de musique, Ecole de danse",Non,NULL,NULL,NULL,NULL,Catégorie centre de loisirs,NULL,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,920000055,0,0
401,753000068,ESPACE CHAPITEAUX DE LA VILLETTE,Espace Chapiteaux de la Villette,75119,75019,211,NULL,NULL,NULL,Avenue,NULL,JEAN JAURES,Culture et Loisirs,"Exposition, spectacles culturels",Cirque,Non,NULL,NULL,NULL,NULL,Taille/Envergure,NULL,Structure permanente (O/N),0,NULL,NULL,Capacité d'acceuil,NULL,NULL,NULL,NULL,NULL,750001537,750000019,750002855
402,753000723,ATELIERS-LOGEMENTS PLASTICIENS RIVP,Ateliers-Logements Plasticiens RIVP,75113,75013,128,NULL,NULL,NULL,Rue,du,CHATEAU DES RENTIERS,Culture et Loisirs,"Apprentissage, Pratique amateur",Atelier d'artistes,Oui,Municipalité/Commune,1992,NULL,NULL,Catégorie centre de loisirs,NULL,NULL,NULL,NULL,NULL,Nombre d'inscrits,6,NULL,NULL,NULL,NULL,750001537,750000013,0
403,752002830,CENTRE ELÉMENTAIRE,Centre Elémentaire,75120,75020,9,NULL,NULL,NULL,Rue,NULL,BRETONNEAU,Culture et Loisirs,"Apprentissage, Pratique amateur",Ecole centre de loisirs,Oui,Municipalité/Commune,NULL,NULL,NULL,Catégorie centre de loisirs,2,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,750001537,750000020,750004427
404,950000048,LES ATELIERS,Les Ateliers,95197,95170,3,NULL,NULL,NULL,Rue,NULL,VICTOR LABARRIERE,Culture et Loisirs,"Information, Pratique et animation culturelle","Atelier Beaux-arts, Ecole de dessin",NULL,NULL,NULL,NULL,NULL,Taille/Envergure,NULL,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,950001485,0,0
405,752002366,CENTRE MATERNEL,Centre Maternel,75110,75010,18,NULL,NULL,NULL,Rue,NULL,HOPITAL SAINT-LOUIS,Culture et Loisirs,"Apprentissage, Pratique amateur",Ecole centre de loisirs,Oui,Municipalité/Commune,NULL,NULL,NULL,Catégorie centre de loisirs,1,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,750001537,750000010,750001008
406,753001244,BIBLIOTHÈQUE DE LA CITÉ DE L'ARCHITECTURE ET DU PATRIMOINE,Bibliothèque de la Cité de l'Architecture et du Patrimoine,75116,75016,1,NULL,NULL,NULL,Square,du,TROCADERO,Culture et Loisirs,Mémoire et documentation,Bibliothèque spécialisée,Oui,Etat,NULL,NULL,NULL,Catégorie bibliothèque,2,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,750001537,750000016,0
407,753001025,OFFICE DU TOURISME D'AFRIQUE DU SUD,Office du Tourisme d'Afrique du Sud,75108,75008,61,NULL,NULL,NULL,Rue,NULL,LA BOETIE,Culture et Loisirs,"Information, Pratique et animation culturelle",Office du tourisme,Non,NULL,NULL,NULL,NULL,Taille/Envergure,NULL,NULL,NULL,NULL,NULL,Catégorie de stationnement,NULL,NULL,NULL,NULL,NULL,750001537,750000008,0
408,752004144,CENTRE CULTUREL SUISSE,Centre Culturel Suisse,75103,75003,32,NULL,NULL,NULL,Rue,des,FRANCS BOURGEOIS,Culture et Loisirs,"Information, Pratique et animation culturelle",Centre culturel étranger,Non,NULL,NULL,NULL,NULL,Taille/Envergure,3,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,750001537,750000003,0
409,752004059,CAFÉ MUSIQUE AUX PETITS JOUEURS,Café Musique Aux Petits Joueurs,75119,75019,59,NULL,NULL,NULL,Rue,de,MOUZAIA,Culture et Loisirs,"Exposition, spectacles culturels",Salle de concert/spectacle,Non,NULL,NULL,NULL,NULL,Taille/Envergure,3,NULL,NULL,NULL,NULL,Capacité d'acceuil,NULL,NULL,NULL,NULL,NULL,750001537,750000019,0
410,780000001,"LA MARECHALERIE, CENTRE D'ART CONTEMPORAIN","La maréchalerie, centre d'art contemporain",78646,78000,5,NULL,NULL,NULL,Avenue,NULL,SCEAUX,Culture et Loisirs,"Exposition, spectacles culturels","Salle d'exposition, Galerie d'art",NULL,NULL,NULL,NULL,NULL,Taille/Envergure,NULL,NULL,NULL,NULL,NULL,Capacité d'acceuil,NULL,NULL,NULL,NULL,NULL,780001516,0,0
411,753001389,BIBLIOTHÈQUE DES MINES PARIS TECH,Bibliothèque des Mines Paris Tech,75106,75006,60,NULL,NULL,NULL,Boulevard,NULL,SAINT-MICHEL,Culture et Loisirs,Mémoire et documentation,Bibliothèque universitaire et de recherche scientifique,Oui,Etat,NULL,NULL,NULL,Catégorie bibliothèque,4,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,750001537,750000006,750000540
412,752002334,CENTRE MATERNEL,Centre Maternel,75108,75008,12,NULL,NULL,NULL,Rue,NULL,BIENFAISANCE,Culture et Loisirs,"Apprentissage, Pratique amateur",Ecole centre de loisirs,Oui,Municipalité/Commune,NULL,NULL,NULL,Catégorie centre de loisirs,1,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,750001537,750000008,750003977
413,910000078,MUSEE DUNOYER DE SEGONZAC,Musée Dunoyer de Ségonzac,91097,91800,5,NULL,NULL,NULL,Place,des,DROITS DE L'HOMME,Culture et Loisirs,"Exposition, spectacles culturels",Musée,NULL,NULL,NULL,NULL,NULL,Taille/Envergure,NULL,NULL,NULL,NULL,NULL,Capacité d'acceuil,NULL,NULL,NULL,NULL,NULL,910001493,0,0
414,752003684,THÉÂTRE DU MARAIS,Théâtre du Marais,75103,75003,37,NULL,NULL,NULL,Rue,NULL,VOLTA,Culture et Loisirs,"Exposition, spectacles culturels",Théâtre,Non,NULL,NULL,NULL,NULL,Taille/Envergure,3,NULL,NULL,NULL,NULL,Capacité d'acceuil,60,NULL,NULL,NULL,NULL,750001537,750000003,0
415,752002519,CENTRE MATERNEL,Centre Maternel,75113,75013,157,NULL,NULL,NULL,Rue,NULL,TOLBIAC,Culture et Loisirs,"Apprentissage, Pratique amateur",Ecole centre de loisirs,Oui,Municipalité/Commune,NULL,NULL,NULL,Catégorie centre de loisirs,1,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,750001537,750000013,750004137
416,752004204,CINÉMA STUDIO GALANDE,Cinéma Studio Galande,75105,75005,42,NULL,NULL,NULL,Rue,NULL,GALANDE,Culture et Loisirs,Art cinématographique,Cinéma,Non,NULL,NULL,NULL,NULL,Exploitant,9,Art et Essai (O/N),O,NULL,NULL,Nombre de salles,1,Capacité d'acceuil,92,NULL,NULL,750001537,750000005,0
417,752002592,CENTRE ELÉMENTAIRE,Centre Elémentaire,75115,75015,81,NULL,NULL,NULL,Rue,NULL,MADEMOISELLE,Culture et Loisirs,"Apprentissage, Pratique amateur",Ecole centre de loisirs,Oui,Municipalité/Commune,NULL,NULL,NULL,Catégorie centre de loisirs,2,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,750001537,750000015,750004221
418,753001441,OFFICE DU TOURISME DE TURQUIE,Office du Tourisme de Turquie,75108,75008,102,NULL,NULL,NULL,Avenue,des,CHAMPS ELYSEES,Culture et Loisirs,"Information, Pratique et animation culturelle",Office du tourisme,NULL,NULL,NULL,NULL,NULL,Taille/Envergure,NULL,NULL,NULL,NULL,NULL,Catégorie de stationnement,NULL,NULL,NULL,NULL,NULL,750001537,750000008,0
419,943001141,MAISON DES JEUNES ET DE LA CULTURE LE CLUB DE CRÉTEIL,Maison des Jeunes et de la Culture Le Club de Créteil,94028,94000,2,NULL,NULL,NULL,Rue,NULL,CHARPY,Culture et Loisirs,"Information, Pratique et animation culturelle","Centre culturel, Maison de la Culture, Centre socio-culturel",NULL,NULL,NULL,NULL,NULL,Taille/Envergure,NULL,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,940000118,0,0
420,753001000,INSTITUT RAMON LLULL LANGUES ET CULTURES CATALANES,Institut Ramon Llull Langues et Cultures Catalanes,75108,75008,3,NULL,NULL,NULL,Rue,NULL,LA BOETIE,Culture et Loisirs,"Information, Pratique et animation culturelle",Centre culturel étranger,Non,NULL,NULL,NULL,NULL,Taille/Envergure,NULL,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,750001537,750000008,0
421,923005924,ESPACE ADOS,Espace Ados,92025,92700,11,NULL,NULL,NULL,Rue,NULL,MARCELIN BERTHELOT,Culture et Loisirs,"Information, Pratique et animation culturelle",Espace jeune,NULL,NULL,NULL,NULL,NULL,Taille/Envergure,NULL,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,920000023,0,0
422,753000708,GALERIE LOEVENBRUCK,Galerie Loevenbruck,75106,75006,6,NULL,NULL,NULL,Rue,NULL,JACQUES CALLOT,Culture et Loisirs,"Exposition, spectacles culturels","Salle d'exposition, Galerie d'art",Non,NULL,NULL,NULL,NULL,Taille/Envergure,NULL,Structure permanente (O/N),1,NULL,NULL,Capacité d'acceuil,NULL,NULL,NULL,NULL,NULL,750001537,750000006,0
423,752003928,CAFÉ MUSIQUE LE CAFÉ UNIVERSEL,Café Musique Le Café Universel,75105,75005,267,NULL,NULL,NULL,Rue,NULL,SAINT-JACQUES,Culture et Loisirs,"Exposition, spectacles culturels",Salle de concert/spectacle,Non,NULL,NULL,NULL,NULL,Taille/Envergure,3,NULL,NULL,NULL,NULL,Capacité d'acceuil,NULL,NULL,NULL,NULL,NULL,750001537,750000005,750003918
424,752002716,CENTRE ELÉMENTAIRE,Centre Elémentaire,75118,75018,15,NULL,NULL,NULL,Rue,NULL,HOUDON,Culture et Loisirs,"Apprentissage, Pratique amateur",Ecole centre de loisirs,Oui,Municipalité/Commune,NULL,NULL,NULL,Catégorie centre de loisirs,2,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,750001537,750000018,750002784
425,753000876,KARSTEN GREVE,Karsten Greve,75103,75003,5,NULL,NULL,NULL,Rue,NULL,DEBELLEYME,Culture et Loisirs,"Exposition, spectacles culturels","Salle d'exposition, Galerie d'art",Non,NULL,NULL,NULL,NULL,Taille/Envergure,NULL,Structure permanente (O/N),1,NULL,NULL,Capacité d'acceuil,NULL,NULL,NULL,NULL,NULL,750001537,750000003,0
426,780000030,L'ONDE,L'Onde,78640,78140,8,bis,NULL,NULL,Avenue,NULL,LOUIS BREGUET,Culture et Loisirs,"Information, Pratique et animation culturelle","Centre culturel, Maison de la Culture, Centre socio-culturel",NULL,NULL,NULL,NULL,NULL,Taille/Envergure,NULL,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,780001509,0,0
427,752003901,CAFÉ MUSIQUE LES CARIATIDES,Café Musique Les Cariatides,75102,75002,3,NULL,NULL,NULL,Rue,de,PALESTRO,Culture et Loisirs,"Exposition, spectacles culturels",Salle de concert/spectacle,Non,NULL,NULL,NULL,NULL,Taille/Envergure,3,NULL,NULL,NULL,NULL,Capacité d'acceuil,NULL,NULL,NULL,NULL,NULL,750001537,750000002,0
428,923005446,OFFICE DU TOURISME,Office du Tourisme,92050,92000,4,NULL,NULL,NULL,Rue,du,MARCHE,Culture et Loisirs,"Information, Pratique et animation culturelle",Office du tourisme,NULL,NULL,NULL,NULL,NULL,Taille/Envergure,NULL,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,920000026,0,0
429,753001263,BIBLIOTHÈQUE DE L'INSTITUT KURDE DE PARIS,Bibliothèque de l'Institut Kurde de Paris,75110,75010,106,NULL,NULL,NULL,Rue,NULL,LA FAYETTE,Culture et Loisirs,Mémoire et documentation,Bibliothèque spécialisée,Non,NULL,NULL,NULL,NULL,Catégorie bibliothèque,2,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,750001537,750000010,0
430,752002800,CENTRE PRÉADOLESCENTS B,Centre Préadolescents B,75119,75019,105,bis,NULL,NULL,Rue,NULL,OURCQ,Culture et Loisirs,"Apprentissage, Pratique amateur",Ecole centre de loisirs,Oui,Municipalité/Commune,NULL,NULL,NULL,Catégorie centre de loisirs,3,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,750001537,750000019,750004414
431,753001673,ATELIERS PLASTICIENS RIVP,Ateliers Plasticiens RIVP,75113,75013,55,NULL,NULL,NULL,Rue,du,MOULIN DE LA POINTE,Culture et Loisirs,"Apprentissage, Pratique amateur",Atelier d'artistes,Oui,Municipalité/Commune,1997,NULL,NULL,Catégorie centre de loisirs,NULL,NULL,NULL,NULL,NULL,Nombre d'inscrits,6,NULL,NULL,NULL,NULL,750001537,750000013,0
432,923002011,LA FORGE,La Forge,92050,92000,19,NULL,NULL,NULL,Rue,NULL,ANCIENNES MAIRIES,Culture et Loisirs,"Exposition, spectacles culturels",Théâtre,NULL,NULL,NULL,NULL,NULL,Taille/Envergure,NULL,NULL,NULL,NULL,NULL,Capacité d'acceuil,NULL,NULL,NULL,NULL,NULL,920000026,0,0
433,752004177,MAISON DE LA CULTURE DU JAPON,Maison de la Culture du Japon,75115,75015,101,bis,NULL,NULL,Quai,NULL,BRANLY,Culture et Loisirs,"Information, Pratique et animation culturelle",Centre culturel étranger,Non,NULL,NULL,NULL,NULL,Taille/Envergure,3,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,750001537,750000015,750002136
434,753001106,CAFÉ-THÉÂTRE DU MOULIN ROUGE,Café-Théâtre du Moulin Rouge,75118,75018,82,NULL,NULL,NULL,Boulevard,de,CLICHY,Culture et Loisirs,"Exposition, spectacles culturels",Théâtre,Non,NULL,NULL,NULL,NULL,Taille/Envergure,2,Structure permanente (O/N),1,NULL,NULL,Capacité d'acceuil,800,NULL,NULL,NULL,NULL,750001537,750000018,0
435,943002217,MÉDIATHÈQUE CENTRALE,Médiathèque Centrale,94054,94310,1,NULL,NULL,NULL,Place,NULL,FER A CHEVAL,Culture et Loisirs,Mémoire et documentation,"Bibliothèque, Discothèque, Vidéothèque, Médiathèque",NULL,NULL,NULL,NULL,NULL,Catégorie bibliothèque,NULL,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,940000135,0,940000199
436,753000241,L'APPRENTI MUSICIEN,L'Apprenti Musicien,75112,75012,4,NULL,NULL,NULL,Rue,de,BERCY,Culture et Loisirs,"Apprentissage, Pratique amateur","Ecoles de musique, Ecole de danse",Non,NULL,NULL,NULL,NULL,Catégorie centre de loisirs,NULL,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,750001537,750000012,0
437,752003658,TENNISEUM - MUSÉE DE ROLAND GARROS,Tenniseum - Musée de Roland Garros,75116,75016,2,NULL,NULL,NULL,Avenue,NULL,GORDON BENNETT,Culture et Loisirs,"Exposition, spectacles culturels",Musée,Non,NULL,NULL,Oui,NULL,Taille/Envergure,3,NULL,NULL,NULL,NULL,Capacité d'acceuil,25660,NULL,NULL,NULL,NULL,750001537,750000016,750003414
438,752002837,CENTRE ELÉMENTAIRE,Centre Elémentaire,75120,75020,31,NULL,NULL,NULL,Rue,NULL,ETIENNE DOLET,Culture et Loisirs,"Apprentissage, Pratique amateur",Ecole centre de loisirs,Oui,Municipalité/Commune,NULL,NULL,NULL,Catégorie centre de loisirs,2,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,750001537,750000020,750003228
439,752003668,THÉÂTRE NATIONAL DE L'OPERA COMIQUE,Théâtre National de l'Opera Comique,75102,75002,2,NULL,NULL,NULL,Place,NULL,BOIELDIEU,Culture et Loisirs,"Exposition, spectacles culturels",Théâtre,Oui,Etat,NULL,NULL,NULL,Taille/Envergure,1,NULL,NULL,NULL,NULL,Capacité d'acceuil,1330,NULL,NULL,NULL,NULL,750001537,750000002,750000097
440,943003088,CINÉMA DANIEL SORANO,Cinéma Daniel Sorano,94080,94300,16,NULL,NULL,NULL,Rue,NULL,CHARLES PATHE,Culture et Loisirs,Art cinématographique,Cinéma,NULL,NULL,NULL,NULL,NULL,Exploitant,NULL,Art et Essai (O/N),N,NULL,NULL,Nombre de salles,NULL,Capacité d'acceuil,NULL,NULL,NULL,940000221,0,940012737
441,923001283,THÉÂTRE DU CENTRE CULTUREL SIDNEY BECHET,Théâtre du Centre Culturel Sidney Bechet,92033,92380,86,NULL,NULL,NULL,Grande Rue,NULL,NULL,Culture et Loisirs,"Exposition, spectacles culturels",Théâtre,NULL,NULL,NULL,NULL,NULL,Taille/Envergure,NULL,NULL,NULL,NULL,NULL,Capacité d'acceuil,NULL,NULL,NULL,NULL,NULL,920000036,0,920004286
442,923006094,CENTRE MARTENOT DARTOIS,Centre Martenot Dartois,92051,92200,23,NULL,NULL,NULL,Rue,du,CHATEAU,Culture et Loisirs,"Apprentissage, Pratique amateur","Ecoles de musique, Ecole de danse",NULL,NULL,NULL,NULL,NULL,Catégorie centre de loisirs,NULL,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,920000149,0,0
443,753000761,BANDE ANNONCE,Bande Annonce,75111,75011,63,NULL,NULL,NULL,Rue,de,CHARONNE,Culture et Loisirs,"Apprentissage, Pratique amateur",Studio d'enregistrement,Non,NULL,NULL,NULL,NULL,Catégorie centre de loisirs,NULL,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,750001537,750000011,0
444,752002600,CENTRE MATERNEL ET ELÉMENTAIRE,Centre Maternel et Elémentaire,75115,75015,5,NULL,NULL,NULL,Avenue,NULL,PORTE BRANCION,Culture et Loisirs,"Apprentissage, Pratique amateur",Ecole centre de loisirs,Oui,Municipalité/Commune,NULL,NULL,NULL,Catégorie centre de loisirs,4,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,750001537,750000015,750004258
445,923004744,CENTRE CULTUREL LA MONTGOLFIERE,Centre Culturel La Montgolfière,92076,92420,0,NULL,NULL,NULL,Avenue,NULL,JEAN SALMON-LEGAGNEUR,Culture et Loisirs,"Apprentissage, Pratique amateur","Ecoles de musique, Ecole de danse",NULL,NULL,NULL,NULL,NULL,Catégorie centre de loisirs,NULL,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,920000038,0,920004047
446,752004142,ARÊNES DE MONTMARTRE,Arênes de Montmartre,75118,75018,25,NULL,NULL,NULL,Rue,NULL,CHAPPE,Culture et Loisirs,"Information, Pratique et animation culturelle",Equipement d'animation culturelle (autre),Oui,Municipalité/Commune,NULL,NULL,NULL,Taille/Envergure,3,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,750001537,750000018,750002646
447,753000956,DANSE ETUDES PARIS J. GOUBE - DANSE,Danse Etudes Paris J. Goube - Danse,75117,75017,8,NULL,NULL,NULL,Rue,NULL,EMILE ALLEZ,Culture et Loisirs,"Apprentissage, Pratique amateur","Ecoles de musique, Ecole de danse",Non,NULL,NULL,NULL,NULL,Catégorie centre de loisirs,NULL,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,750001537,750000017,0
448,752002473,CENTRE ELÉMENTAIRE,Centre Elémentaire,75113,75013,37,NULL,NULL,NULL,Rue,NULL,CHATEAU DES RENTIERS,Culture et Loisirs,"Apprentissage, Pratique amateur",Ecole centre de loisirs,Oui,Municipalité/Commune,NULL,NULL,NULL,Catégorie centre de loisirs,2,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,750001537,750000013,750004142
449,943006713,LA HALLE ROUBLOT ANCIEN MARCHE,La Halle Roublot Ancien Marché,94033,94120,95,NULL,NULL,NULL,Rue,NULL,ROUBLOT,Culture et Loisirs,"Exposition, spectacles culturels",Salle de concert/spectacle,NULL,NULL,NULL,NULL,NULL,Taille/Envergure,NULL,NULL,NULL,NULL,NULL,Capacité d'acceuil,NULL,NULL,NULL,NULL,NULL,940000177,0,0
450,752004297,CENTRE D'ANIMATION DAVIEL,Centre d'animation Daviel,75113,75013,21,NULL,NULL,NULL,Rue,NULL,ALBERT BAYET,Culture et Loisirs,"Information, Pratique et animation culturelle",Equipement d'animation culturelle (autre),Oui,Municipalité/Commune,NULL,NULL,NULL,Catégorie centre de loisirs,NULL,NULL,NULL,NULL,NULL,Nombre d'inscrits,1225,NULL,NULL,NULL,NULL,750001537,750000013,750001517
451,943003006,CONSERVATOIRE DE MUSIQUE ET DE DANSE CHATEAU DE BELLEVUE  ,Conservatoire de Musique et de Danse Château de Bellevue  ,94078,94190,9,NULL,NULL,NULL,Rue,NULL,CROSNE,Culture et Loisirs,"Apprentissage, Pratique amateur",Conservatoire,NULL,NULL,NULL,NULL,NULL,Catégorie centre de loisirs,NULL,NULL,NULL,NULL,NULL,Nombre d'inscrits,NULL,NULL,NULL,NULL,NULL,940000144,0,940001004
452,933009134,GALERIE GAGOSIAN,Galerie Gagosian,93030,93350,800,NULL,NULL,NULL,Avenue,de l',EUROPE,Culture et Loisirs,"Exposition, spectacles culturels","Salle d'exposition, Galerie d'art",NULL,NULL,NULL,NULL,NULL,Taille/Envergure,NULL,NULL,NULL,NULL,NULL,Capacité d'acceuil,NULL,NULL,NULL,NULL,NULL,930000064,0,0
